location_id,time_id,conflict_event_count,fatalities,conflict_trend_log
SO_JALALAQSI,202405,0,0,-1.3862943611198906
SO_JALALAQSI,202406,0,0,0.0
SO_JALALAQSI,202407,3,0,1.3862943611198906
SO_JALALAQSI,202408,2,4,-0.2876820724517808
SO_JALALAQSI,202409,1,4,-0.4054651081081645
SO_JALALAQSI,202410,1,6,0.0
SO_JALALAQSI,202411,3,5,0.6931471805599453
SO_JALALAQSI,202412,2,0,-0.2876820724517808
SO_JAMAAME,202401,13,17,
SO_JAMAAME,202402,8,35,-0.44183275227903884
SO_JAMAAME,202403,27,137,1.1349799328389842
SO_JAMAAME,202404,17,162,-0.4418327522790393
SO_JAMAAME,202405,2,0,-1.7917594692280547
SO_JAMAAME,202406,4,1,0.5108256237659905
SO_JAMAAME,202407,5,16,0.18232155679395468
SO_JAMAAME,202408,4,3,-0.18232155679395468
SO_JAMAAME,202409,8,0,0.5877866649021193
SO_JAMAAME,202410,4,0,-0.5877866649021193
SO_JAMAAME,202411,4,0,0.0
SO_JAMAAME,202412,6,0,0.33647223662121295
SO_JARIIBAN,202401,0,0,
SO_JARIIBAN,202402,0,0,0.0
SO_JARIIBAN,202403,2,9,1.0986122886681098
SO_JARIIBAN,202404,1,0,-0.4054651081081645
SO_JARIIBAN,202405,0,0,-0.6931471805599453
SO_JARIIBAN,202406,3,6,1.3862943611198906
SO_JARIIBAN,202407,0,0,-1.3862943611198906
SO_JARIIBAN,202408,0,0,0.0
SO_JARIIBAN,202409,1,1,0.6931471805599453
SO_JARIIBAN,202410,0,0,-0.6931471805599453
SO_JARIIBAN,202411,0,0,0.0
SO_JARIIBAN,202412,0,0,0.0
SO_JILIB,202401,4,12,
SO_JILIB,202402,1,0,-0.916290731874155
SO_JILIB,202403,2,5,0.4054651081081645
SO_JILIB,202404,0,0,-1.0986122886681098
SO_JILIB,202405,1,70,0.6931471805599453
SO_JILIB,202406,2,0,0.4054651081081645
SO_JILIB,202407,1,6,-0.4054651081081645
SO_JILIB,202408,0,0,-0.6931471805599453
SO_JILIB,202409,4,0,1.6094379124341003
SO_JILIB,202410,1,1,-0.916290731874155
SO_JILIB,202411,2,0,0.4054651081081645
SO_JILIB,202412,5,1,0.6931471805599452
SO_JOWHAR,202401,9,22,
SO_JOWHAR,202402,4,7,-0.6931471805599456
SO_JOWHAR,202403,6,2,0.33647223662121295
SO_JOWHAR,202404,9,3,0.35667494393873267
SO_JOWHAR,202405,12,34,0.26236426446749084
SO_JOWHAR,202406,2,0,-1.466337068793427
SO_JOWHAR,202407,9,10,1.2039728043259361
SO_JOWHAR,202408,6,11,-0.35667494393873267
SO_JOWHAR,202409,2,1,-0.8472978603872034
SO_JOWHAR,202410,1,1,-0.4054651081081645
SO_JOWHAR,202411,2,1,0.4054651081081645
SO_JOWHAR,202412,7,8,0.980829253011726
SO_KISMAAYO,202401,5,1,
SO_KISMAAYO,202402,12,33,0.7731898882334818
SO_KISMAAYO,202403,5,10,-0.7731898882334818
SO_KISMAAYO,202404,0,0,-1.791759469228055
SO_KISMAAYO,202405,4,0,1.6094379124341003
SO_KISMAAYO,202406,12,5,0.9555114450274365
SO_KISMAAYO,202407,23,138,0.613104472886409
SO_KISMAAYO,202408,5,15,-1.3862943611198908
SO_KISMAAYO,202409,22,21,1.3437347467010947
SO_KISMAAYO,202410,9,10,-0.8329091229351038
SO_KISMAAYO,202411,14,51,0.40546510810816416
SO_KISMAAYO,202412,20,15,0.33647223662121295
SO_KUNTUWAARAY,202401,0,0,
SO_KUNTUWAARAY,202402,2,10,1.0986122886681098
SO_KUNTUWAARAY,202403,0,0,-1.0986122886681098
SO_KUNTUWAARAY,202404,0,0,0.0
SO_KUNTUWAARAY,202405,0,0,0.0
SO_KUNTUWAARAY,202406,1,4,0.6931471805599453
SO_KUNTUWAARAY,202407,0,0,-0.6931471805599453
SO_KUNTUWAARAY,202408,0,0,0.0
SO_KUNTUWAARAY,202409,0,0,0.0
SO_KUNTUWAARAY,202410,0,0,0.0
SO_KUNTUWAARAY,202411,1,0,0.6931471805599453
SO_KUNTUWAARAY,202412,0,0,-0.6931471805599453
SO_LAAS_CAANOOD,202401,1,10,
SO_LAAS_CAANOOD,202402,0,0,-0.6931471805599453
SO_LAAS_CAANOOD,202403,0,0,0.0
SO_LAAS_CAANOOD,202404,0,0,0.0
SO_LAAS_CAANOOD,202405,1,1,0.6931471805599453
SO_LAAS_CAANOOD,202406,3,8,0.6931471805599453
SO_LAAS_CAANOOD,202407,1,0,-0.6931471805599453
SO_LAAS_CAANOOD,202408,4,3,0.916290731874155
SO_LAAS_CAANOOD,202409,1,1,-0.916290731874155
SO_LAAS_CAANOOD,202410,3,4,0.6931471805599453
SO_LAAS_CAANOOD,202411,0,0,-1.3862943611198906
SO_LAAS_CAANOOD,202412,2,2,1.0986122886681098
SO_LUGHAYA,202401,2,0,
SO_LUGHAYA,202402,0,0,-1.0986122886681098
SO_LUGHAYA,202403,0,0,0.0
SO_LUGHAYA,202404,0,0,0.0
SO_LUGHAYA,202405,0,0,0.0
SO_LUGHAYA,202406,0,0,0.0
SO_LUGHAYA,202407,0,0,0.0
SO_LUGHAYA,202408,0,0,0.0
SO_LUGHAYA,202409,0,0,0.0
SO_LUGHAYA,202410,0,0,0.0
SO_LUGHAYA,202411,0,0,0.0
SO_LUGHAYA,202412,0,0,0.0
SO_LUUQ,202401,0,0,
SO_LUUQ,202402,3,0,1.3862943611198906
SO_LUUQ,202403,0,0,-1.3862943611198906
SO_LUUQ,202404,0,0,0.0
SO_LUUQ,202405,2,8,1.0986122886681098
SO_LUUQ,202406,0,0,-1.0986122886681098
SO_LUUQ,202407,7,20,2.0794415416798357
SO_LUUQ,202408,5,1,-0.2876820724517808
SO_LUUQ,202409,3,1,-0.4054651081081644
SO_LUUQ,202410,6,16,0.5596157879354227
SO_LUUQ,202411,3,0,-0.5596157879354227
SO_LUUQ,202412,2,0,-0.2876820724517808
SO_MARKA,202401,18,21,
SO_MARKA,202402,26,46,0.35139788683788886
SO_MARKA,202403,13,75,-0.6567795363890707
SO_MARKA,202404,20,7,0.4054651081081646
SO_MARKA,202405,13,7,-0.4054651081081646
SO_MARKA,202406,19,2,0.35667494393873245
SO_MARKA,202407,19,17,0.0
SO_MARKA,202408,23,1,0.1823215567939549
SO_MARKA,202409,31,14,0.2876820724517808
SO_MARKA,202410,26,17,-0.16989903679539742
SO_MARKA,202411,20,9,-0.2513144282809061
SO_MARKA,202412,14,8,-0.33647223662121295
SO_OODWEYNE,202401,1,0,
SO_OODWEYNE,202402,0,0,-0.6931471805599453
SO_OODWEYNE,202403,0,0,0.0
SO_OODWEYNE,202404,0,0,0.0
SO_OODWEYNE,202405,0,0,0.0
SO_OODWEYNE,202406,0,0,0.0
SO_OODWEYNE,202407,0,0,0.0
SO_OODWEYNE,202408,0,0,0.0
SO_OODWEYNE,202409,0,0,0.0
SO_OODWEYNE,202410,0,0,0.0
SO_OODWEYNE,202411,0,0,0.0
SO_OODWEYNE,202412,0,0,0.0
SO_QANDALA,202401,0,0,
SO_QANDALA,202402,1,0,0.6931471805599453
SO_QANDALA,202403,1,0,0.0
SO_QANDALA,202404,2,50,0.4054651081081645
SO_QANDALA,202405,3,3,0.2876820724517808
SO_QANDALA,202406,0,0,-1.3862943611198906
SO_QANDALA,202407,0,0,0.0
SO_QANDALA,202408,0,0,0.0
SO_QANDALA,202409,0,0,0.0
SO_QANDALA,202410,1,0,0.6931471805599453
SO_QANDALA,202411,0,0,-0.6931471805599453
SO_QANDALA,202412,0,0,0.0
SO_QANSAX_DHEERE,202401,6,0,
SO_QANSAX_DHEERE,202402,4,3,-0.33647223662121295
SO_QANSAX_DHEERE,202403,6,3,0.33647223662121295
SO_QANSAX_DHEERE,202404,2,0,-0.8472978603872034
SO_QANSAX_DHEERE,202405,5,0,0.6931471805599452
SO_QANSAX_DHEERE,202406,5,9,0.0
SO_QANSAX_DHEERE,202407,4,10,-0.18232155679395468
SO_QANSAX_DHEERE,202408,2,0,-0.5108256237659905
SO_QANSAX_DHEERE,202409,2,18,0.0
SO_QANSAX_DHEERE,202410,1,0,-0.4054651081081645
SO_QANSAX_DHEERE,202411,4,6,0.916290731874155
SO_QANSAX_DHEERE,202412,5,0,0.18232155679395468
SO_QARDHO,202401,1,1,
SO_QARDHO,202402,0,0,-0.6931471805599453
SO_QARDHO,202403,0,0,0.0
SO_QARDHO,202404,1,0,0.6931471805599453
SO_QARDHO,202405,0,0,-0.6931471805599453
SO_QARDHO,202406,0,0,0.0
SO_QARDHO,202407,0,0,0.0
SO_QARDHO,202408,0,0,0.0
SO_QARDHO,202409,1,0,0.6931471805599453
SO_QARDHO,202410,0,0,-0.6931471805599453
SO_QARDHO,202411,0,0,0.0
SO_QARDHO,202412,0,0,0.0
SO_QORYOOLEY,202401,8,7,
SO_QORYOOLEY,202402,6,7,-0.25131442828090633
SO_QORYOOLEY,202403,5,7,-0.15415067982725827
SO_QORYOOLEY,202404,6,6,0.15415067982725827
SO_QORYOOLEY,202405,4,0,-0.33647223662121295
SO_QORYOOLEY,202406,9,14,0.6931471805599456
SO_QORYOOLEY,202407,5,3,-0.5108256237659909
SO_QORYOOLEY,202408,6,12,0.15415067982725827
SO_QORYOOLEY,202409,7,0,0.13353139262452252
SO_QORYOOLEY,202410,10,3,0.3184537311185349
SO_QORYOOLEY,202411,14,3,0.3101549283038394
SO_QORYOOLEY,202412,13,11,-0.06899287148695166
SO_RAB_DHUURE,202401,3,0,
SO_RAB_DHUURE,202402,0,0,-1.3862943611198906
SO_RAB_DHUURE,202403,0,0,0.0
SO_RAB_DHUURE,202404,0,0,0.0
SO_RAB_DHUURE,202405,0,0,0.0
SO_RAB_DHUURE,202406,0,0,0.0
SO_RAB_DHUURE,202407,0,0,0.0
SO_RAB_DHUURE,202408,0,0,0.0
SO_RAB_DHUURE,202409,2,0,1.0986122886681098
SO_RAB_DHUURE,202410,2,0,0.0
SO_RAB_DHUURE,202411,0,0,-1.0986122886681098
SO_RAB_DHUURE,202412,0,0,0.0
SO_SAAKOW,202401,2,0,
SO_SAAKOW,202402,1,5,-0.4054651081081645
SO_SAAKOW,202403,0,0,-0.6931471805599453
SO_SAAKOW,202404,0,0,0.0
SO_SAAKOW,202405,0,0,0.0
SO_SAAKOW,202406,1,0,0.6931471805599453
SO_SAAKOW,202407,2,5,0.4054651081081645
SO_SAAKOW,202408,1,0,-0.4054651081081645
SO_SAAKOW,202409,1,2,0.0
SO_SAAKOW,202410,0,0,-0.6931471805599453
SO_SAAKOW,202411,0,0,0.0
SO_SAAKOW,202412,0,0,0.0
SO_SABLALE,202401,0,0,
SO_SABLALE,202402,0,0,0.0
SO_SABLALE,202403,0,0,0.0
SO_SABLALE,202404,1,20,0.6931471805599453
SO_SABLALE,202405,0,0,-0.6931471805599453
SO_SABLALE,202406,0,0,0.0
SO_SABLALE,202407,0,0,0.0
SO_SABLALE,202408,0,0,0.0
SO_SABLALE,202409,0,0,0.0
SO_SABLALE,202410,0,0,0.0
SO_SABLALE,202411,0,0,0.0
SO_SABLALE,202412,0,0,0.0
SO_SHEEKH,202401,0,0,
SO_SHEEKH,202402,0,0,0.0
SO_SHEEKH,202403,0,0,0.0
SO_SHEEKH,202404,0,0,0.0
SO_SHEEKH,202405,0,0,0.0
SO_SHEEKH,202406,0,0,0.0
SO_SHEEKH,202407,0,0,0.0
SO_SHEEKH,202408,0,0,0.0
SO_SHEEKH,202409,0,0,0.0
SO_SHEEKH,202410,0,0,0.0
SO_SHEEKH,202411,0,0,0.0
SO_SHEEKH,202412,0,0,0.0
SO_TALEEX,202401,0,0,
SO_TALEEX,202402,0,0,0.0
SO_TALEEX,202403,0,0,0.0
SO_TALEEX,202404,0,0,0.0
SO_TALEEX,202405,0,0,0.0
SO_TALEEX,202406,0,0,0.0
SO_TALEEX,202407,0,0,0.0
SO_TALEEX,202408,0,0,0.0
SO_TALEEX,202409,0,0,0.0
SO_TALEEX,202410,0,0,0.0
SO_TALEEX,202411,0,0,0.0
SO_TALEEX,202412,0,0,0.0
SO_TIYEEGLOW,202401,2,0,
SO_TIYEEGLOW,202402,0,0,-1.0986122886681098
SO_TIYEEGLOW,202403,0,0,0.0
SO_TIYEEGLOW,202404,0,0,0.0
SO_TIYEEGLOW,202405,0,0,0.0
SO_TIYEEGLOW,202406,0,0,0.0
SO_TIYEEGLOW,202407,0,0,0.0
SO_TIYEEGLOW,202408,0,0,0.0
SO_TIYEEGLOW,202409,0,0,0.0
SO_TIYEEGLOW,202410,0,0,0.0
SO_TIYEEGLOW,202411,0,0,0.0
SO_TIYEEGLOW,202412,0,0,0.0
SO_WAJID,202401,1,0,
SO_WAJID,202402,0,0,-0.6931471805599453
SO_WAJID,202403,5,7,1.791759469228055
SO_WAJID,202404,3,1,-0.4054651081081644
SO_WAJID,202405,3,1,0.0
SO_WAJID,202406,3,2,0.0
SO_WAJID,202407,8,0,0.810930216216329
SO_WAJID,202408,4,0,-0.5877866649021193
SO_WAJID,202409,6,0,0.33647223662121295
SO_WAJID,202410,6,1,0.0
SO_WAJID,202411,9,2,0.35667494393873267
SO_WAJID,202412,8,5,-0.10536051565782634
SO_WANLA_WEYN,202401,3,1,
SO_WANLA_WEYN,202402,1,1,-0.6931471805599453
SO_WANLA_WEYN,202403,3,3,0.6931471805599453
SO_WANLA_WEYN,202404,3,3,0.0
SO_WANLA_WEYN,202405,4,3,0.2231435513142097
SO_WANLA_WEYN,202406,1,0,-0.916290731874155
SO_WANLA_WEYN,202407,2,3,0.4054651081081645
SO_WANLA_WEYN,202408,10,31,1.2992829841302609
SO_WANLA_WEYN,202409,3,18,-1.01160091167848
SO_WANLA_WEYN,202410,3,19,0.0
SO_WANLA_WEYN,202411,0,0,-1.3862943611198906
SO_WANLA_WEYN,202412,1,0,0.6931471805599453
SO_XARARDHEERE,202401,16,199,
SO_XARARDHEERE,202402,8,23,-0.6359887667199966
SO_XARARDHEERE,202403,14,68,0.5108256237659905
SO_XARARDHEERE,202404,5,153,-0.9162907318741551
SO_XARARDHEERE,202405,1,0,-1.0986122886681096
SO_XARARDHEERE,202406,0,0,-0.6931471805599453
SO_XARARDHEERE,202407,2,2,1.0986122886681098
SO_XARARDHEERE,202408,3,4,0.2876820724517808
SO_XARARDHEERE,202409,5,3,0.4054651081081644
SO_XARARDHEERE,202410,10,64,0.6061358035703157
SO_XARARDHEERE,202411,5,7,-0.6061358035703157
SO_XARARDHEERE,202412,1,0,-1.0986122886681096
SO_XUDUN,202401,0,0,
SO_XUDUN,202402,0,0,0.0
SO_XUDUN,202403,0,0,0.0
SO_XUDUN,202404,0,0,0.0
SO_XUDUN,202405,0,0,0.0
SO_XUDUN,202406,0,0,0.0
SO_XUDUN,202407,0,0,0.0
SO_XUDUN,202408,0,0,0.0
SO_XUDUN,202409,0,0,0.0
SO_XUDUN,202410,0,0,0.0
SO_XUDUN,202411,0,0,0.0
SO_XUDUN,202412,0,0,0.0
SO_XUDUR,202401,6,20,
SO_XUDUR,202402,5,6,-0.15415067982725827
SO_XUDUR,202403,13,0,0.8472978603872034
SO_XUDUR,202404,2,0,-1.5404450409471486
SO_XUDUR,202405,4,1,0.5108256237659905
SO_XUDUR,202406,4,3,0.0
SO_XUDUR,202407,12,13,0.9555114450274365
SO_XUDUR,202408,13,1,0.07410797215372167
SO_XUDUR,202409,9,3,-0.3364722366212125
SO_XUDUR,202410,8,1,-0.10536051565782634
SO_XUDUR,202411,13,9,0.44183275227903884
SO_XUDUR,202412,10,0,-0.24116205681688774
SO_ZEYLAC,202401,0,0,
SO_ZEYLAC,202402,0,0,0.0
SO_ZEYLAC,202403,0,0,0.0
SO_ZEYLAC,202404,0,0,0.0
SO_ZEYLAC,202405,0,0,0.0
SO_ZEYLAC,202406,0,0,0.0
SO_ZEYLAC,202407,0,0,0.0
SO_ZEYLAC,202408,0,0,0.0
SO_ZEYLAC,202409,0,0,0.0
SO_ZEYLAC,202410,0,0,0.0
SO_ZEYLAC,202411,0,0,0.0
SO_ZEYLAC,202412,0,0,0.0
